1445352822.521,1445352822.621,228.595,52.051,67.759,35.824,35.757,36.289
1445352822.621,1445352822.721,228.426,52.125,67.822,35.692,35.694,36.097
1445352822.721,1445352822.821,228.769,52.002,67.915,35.787,35.758,36.127
1445352822.821,1445352822.921,228.316,51.868,67.915,35.504,35.796,36.070
1445352822.921,1445352823.021,228.159,51.922,67.776,35.552,35.764,36.129
1445352823.021,1445352823.121,228.451,52.005,67.681,35.694,35.754,36.137
1445352823.121,1445352823.221,226.286,51.895,65.846,35.501,36.025,36.009
1445352823.221,1445352823.321,227.480,51.917,66.692,35.653,35.790,36.248
1445352823.321,1445352823.421,228.890,51.929,68.313,35.594,35.660,36.110
1445352823.421,1445352823.521,228.896,51.946,68.086,35.530,35.848,36.521
1445352823.521,1445352823.621,229.050,51.979,68.590,35.862,35.679,35.970
1445352823.621,1445352823.721,229.520,51.892,68.622,35.845,35.710,36.409
1445352823.721,1445352823.821,228.070,52.009,67.501,35.503,35.743,36.350
1445352823.821,1445352823.921,229.235,51.937,68.725,35.653,35.817,36.028
1445352823.921,1445352824.021,228.362,51.891,68.015,35.582,35.766,36.232
1445352824.021,1445352824.121,229.342,52.233,68.350,35.543,35.932,36.074
1445352824.121,1445352824.221,228.545,51.927,67.978,35.687,35.718,36.069
1445352824.221,1445352824.321,228.098,51.991,67.315,35.573,35.954,36.128
1445352824.321,1445352824.421,229.507,52.162,68.415,35.788,35.969,36.132
1445352824.421,1445352824.521,228.662,51.948,68.320,35.568,35.699,36.074
1445352824.521,1445352824.621,227.784,52.021,67.327,35.623,35.680,36.058
1445352824.621,1445352824.721,228.246,51.940,67.188,35.771,36.078,36.154
1445352824.721,1445352824.821,228.588,52.011,67.467,35.873,35.764,36.450
1445352824.821,1445352824.921,227.037,52.039,66.203,35.773,35.735,36.239
1445352824.921,1445352825.021,225.510,52.142,64.716,35.586,35.943,35.999
1445352825.021,1445352825.121,227.102,52.112,66.629,35.493,35.640,36.147
1445352825.121,1445352825.221,227.981,51.914,67.390,35.715,35.772,36.102
1445352825.221,1445352825.321,224.447,52.007,64.069,35.557,35.729,36.113
1445352825.321,1445352825.421,225.145,52.040,64.550,35.632,35.714,36.079
1445352825.421,1445352825.521,226.118,52.075,65.133,35.634,36.042,36.090
1445352825.521,1445352825.621,224.440,52.081,63.753,35.567,35.753,35.987
1445352825.621,1445352825.721,221.165,51.904,60.759,35.766,35.600,36.045
1445352825.721,1445352825.821,221.089,52.100,60.226,35.660,35.742,36.141
1445352825.821,1445352825.921,221.950,51.856,60.807,35.878,35.708,36.519
1445352825.921,1445352826.021,223.890,51.959,62.708,35.757,35.900,36.504
1445352826.021,1445352826.121,221.313,51.851,61.221,35.555,35.630,36.039
1445352826.121,1445352826.221,217.951,52.063,57.382,35.691,35.839,36.067
1445352826.221,1445352826.321,216.687,51.965,55.593,35.650,36.265,36.133
1445352826.321,1445352826.421,217.094,52.004,56.511,35.606,35.779,36.096
1445352826.421,1445352826.521,217.328,52.002,56.481,35.927,35.632,36.091
1445352826.521,1445352826.621,216.950,52.069,56.378,35.575,35.871,36.111
1445352826.621,1445352826.721,217.639,51.983,56.762,35.863,35.940,36.134
1445352826.721,1445352826.821,217.104,52.023,56.470,35.812,35.622,36.087
1445352826.821,1445352826.921,211.878,52.099,51.317,35.459,35.782,36.159
1445352826.921,1445352827.021,220.808,52.285,59.763,35.661,35.789,36.177
1445352827.021,1445352827.121,217.691,51.950,56.631,35.883,35.706,36.385
1445352827.121,1445352827.221,218.125,52.206,57.130,35.833,35.754,36.202
1445352827.221,1445352827.321,214.967,51.981,54.508,35.540,35.701,36.113
1445352827.321,1445352827.421,215.384,52.067,54.879,35.433,35.666,36.041
1445352827.421,1445352827.521,215.784,51.770,55.232,35.703,35.774,36.278
1445352827.521,1445352827.621,212.338,51.860,51.843,35.693,35.694,36.151
1445352827.621,1445352827.721,213.929,51.882,53.532,35.625,35.813,36.032
1445352827.721,1445352827.821,216.579,51.844,55.861,35.558,36.001,36.155
1445352827.821,1445352827.921,217.747,51.964,56.762,35.737,35.923,36.283
1445352827.921,1445352828.021,214.777,51.975,53.978,35.550,35.863,36.321
1445352828.021,1445352828.121,217.999,51.938,57.819,35.608,35.657,35.978
1445352828.121,1445352828.221,219.399,51.957,58.673,35.711,35.678,36.235
1445352828.221,1445352828.321,214.915,51.978,53.594,35.944,35.797,36.419
1445352828.321,1445352828.421,213.978,52.079,53.498,35.480,35.653,36.019
1445352828.421,1445352828.521,214.118,51.982,53.268,35.657,35.855,36.404
1445352828.521,1445352828.621,217.677,52.001,57.053,35.710,35.666,36.050
1445352828.621,1445352828.721,216.146,52.162,55.731,35.505,35.751,36.090
1445352828.721,1445352828.821,218.047,52.010,57.456,35.596,35.779,36.090
1445352828.821,1445352828.921,215.654,52.114,54.786,35.588,35.988,36.130
1445352828.921,1445352829.021,214.348,51.960,53.464,35.663,35.998,36.150
1445352829.021,1445352829.121,213.802,52.049,53.178,35.545,35.610,36.249
1445352829.121,1445352829.221,213.918,51.851,53.425,35.694,35.754,36.054
1445352829.221,1445352829.321,214.260,52.184,53.473,35.533,35.846,36.244
1445352829.321,1445352829.421,215.194,51.989,54.455,35.799,35.573,36.351
1445352829.421,1445352829.521,214.805,51.977,54.221,35.790,35.747,36.028
1445352829.521,1445352829.621,217.910,52.060,57.658,35.505,35.782,36.035
1445352829.621,1445352829.721,219.083,52.048,58.367,35.618,35.923,36.045
1445352829.721,1445352829.821,213.594,51.951,52.735,35.717,35.968,36.184
1445352829.821,1445352829.921,214.075,51.922,53.712,35.643,35.572,36.120
1445352829.921,1445352830.021,218.782,52.166,57.137,35.552,35.907,36.798
1445352830.021,1445352830.121,218.157,51.882,57.026,35.765,35.939,36.292
1445352830.121,1445352830.221,215.047,51.897,54.308,35.737,35.695,36.398
1445352830.221,1445352830.321,218.282,51.952,57.145,35.449,36.070,36.468
1445352830.321,1445352830.421,215.537,51.953,54.739,35.635,35.735,36.237
1445352830.421,1445352830.521,214.945,51.964,53.984,35.740,35.793,36.329
1445352830.521,1445352830.621,215.358,52.008,54.335,35.992,35.759,36.162
1445352830.621,1445352830.721,213.749,51.918,52.984,35.985,35.751,35.960
1445352830.721,1445352830.821,217.680,51.852,56.633,36.084,35.746,36.295
1445352830.821,1445352830.921,214.301,51.930,53.875,35.727,35.775,36.016
1445352830.921,1445352831.021,219.396,52.031,58.459,35.814,35.893,36.131
1445352831.021,1445352831.121,217.996,51.811,57.495,35.474,35.685,36.306
1445352831.121,1445352831.221,212.846,51.847,52.389,35.586,36.015,35.956
1445352831.221,1445352831.321,213.315,51.929,52.492,35.638,36.015,36.260
1445352831.321,1445352831.421,211.699,52.161,50.643,35.536,35.691,36.495
1445352831.421,1445352831.521,216.314,52.006,55.407,35.824,35.692,36.259
1445352831.521,1445352831.621,217.360,51.828,56.631,35.658,35.705,36.412
1445352831.621,1445352831.721,214.126,52.290,53.022,35.868,35.682,36.208
1445352831.721,1445352831.821,216.140,51.844,55.922,35.650,35.684,36.059
1445352831.821,1445352831.921,213.216,51.935,52.529,35.672,35.753,36.116
1445352831.921,1445352832.021,215.549,52.167,54.773,35.625,35.822,36.121
1445352832.021,1445352832.121,215.321,51.949,54.315,35.849,35.680,36.454
1445352832.121,1445352832.221,214.062,51.943,53.686,35.644,35.729,35.986
1445352832.221,1445352832.321,217.774,52.027,56.848,35.655,35.910,36.140
1445352832.321,1445352832.421,215.000,52.180,54.315,35.599,35.895,36.119
1445352832.421,1445352832.521,215.752,51.960,55.508,35.563,35.725,36.100
1445352832.521,1445352832.621,216.951,51.921,55.966,35.764,35.940,36.297
1445352832.621,1445352832.721,213.880,52.069,53.429,35.634,35.585,36.095
1445352832.721,1445352832.821,214.034,51.992,52.902,35.973,35.740,36.435
1445352832.821,1445352832.921,211.722,52.016,50.926,35.885,35.782,36.000
1445352832.921,1445352833.021,216.578,52.074,55.743,35.784,35.956,36.075
1445352833.021,1445352833.121,216.620,52.051,56.022,35.596,35.642,36.283
1445352833.121,1445352833.221,213.899,52.106,53.418,35.494,35.739,36.036
1445352833.221,1445352833.321,217.212,52.080,56.387,35.799,35.765,36.143
1445352833.321,1445352833.421,213.096,51.957,52.846,35.629,35.756,36.062
1445352833.421,1445352833.521,218.397,51.948,57.457,35.577,36.084,36.400
1445352833.521,1445352833.621,214.772,51.960,54.150,35.646,35.637,36.237
1445352833.621,1445352833.721,215.273,52.253,54.914,35.575,35.698,35.930
1445352833.721,1445352833.821,219.675,51.874,59.249,35.628,35.717,36.242
1445352833.821,1445352833.921,213.222,51.864,52.482,35.681,35.778,36.476
1445352833.921,1445352834.021,216.948,51.924,55.996,35.901,35.823,36.273
1445352834.021,1445352834.121,215.036,51.958,54.329,35.728,35.594,36.240
1445352834.121,1445352834.221,215.184,52.151,54.088,35.502,36.012,36.266
1445352834.221,1445352834.321,212.566,52.013,51.850,35.610,36.109,36.019
1445352834.321,1445352834.421,211.550,51.995,51.037,35.629,35.766,36.185
1445352834.421,1445352834.521,215.509,51.993,55.141,35.583,35.644,36.112
1445352834.521,1445352834.621,220.270,52.063,59.183,35.692,35.972,36.091
1445352834.621,1445352834.721,213.199,52.297,52.002,35.753,35.970,36.102
1445352834.721,1445352834.821,218.529,52.182,57.568,35.683,36.044,36.132
1445352834.821,1445352834.921,216.663,52.287,55.652,35.962,35.732,36.050
1445352834.921,1445352835.021,212.485,52.105,51.632,35.757,35.703,36.256
1445352835.021,1445352835.121,214.892,51.980,54.237,35.531,35.816,36.285
1445352835.121,1445352835.221,219.296,52.141,58.106,36.037,35.699,36.105
1445352835.221,1445352835.321,217.038,51.880,56.602,35.394,35.849,36.152
1445352835.321,1445352835.421,211.706,52.049,51.218,35.637,35.589,36.116
1445352835.421,1445352835.521,213.351,52.012,53.020,35.572,35.691,36.069
1445352835.521,1445352835.621,215.305,52.217,54.467,35.652,35.789,36.061
1445352835.621,1445352835.721,213.284,51.900,52.877,35.613,35.756,36.005
1445352835.721,1445352835.821,213.122,51.804,52.668,35.472,36.052,36.133
1445352835.821,1445352835.921,213.747,52.002,53.151,35.680,35.921,36.130
1445352835.921,1445352836.021,216.741,51.965,55.794,35.815,35.993,36.041
1445352836.021,1445352836.121,216.896,51.917,56.126,35.622,35.851,36.237
1445352836.121,1445352836.221,216.505,52.097,55.812,35.589,35.595,36.444
1445352836.221,1445352836.321,218.029,52.009,56.937,36.027,35.810,36.358
1445352836.321,1445352836.421,213.136,52.033,52.191,35.681,35.984,36.144
1445352836.421,1445352836.521,213.139,52.074,52.742,35.527,35.654,36.119
1445352836.521,1445352836.621,213.607,52.026,52.746,35.910,35.814,36.071
1445352836.621,1445352836.721,214.797,52.103,54.078,35.545,35.860,36.085
1445352836.721,1445352836.821,216.479,51.932,56.154,35.564,35.713,36.127
1445352836.821,1445352836.921,216.787,52.001,55.924,35.649,35.905,36.090
1445352836.921,1445352837.021,214.036,52.216,52.990,35.890,35.960,36.075
1445352837.021,1445352837.121,216.281,51.719,55.896,35.675,35.841,36.019
1445352837.121,1445352837.221,213.824,51.906,52.752,35.905,35.951,36.285
1445352837.221,1445352837.321,213.625,52.035,53.239,35.438,35.674,36.143
1445352837.321,1445352837.421,215.151,52.178,54.120,35.893,35.706,36.422
1445352837.421,1445352837.521,215.561,52.220,54.646,35.797,35.752,36.105
1445352837.521,1445352837.621,216.669,51.916,56.319,35.521,35.699,36.009
1445352837.621,1445352837.721,215.608,51.993,54.722,35.639,35.761,36.386
1445352837.721,1445352837.821,213.192,51.913,53.023,35.520,35.737,35.981
1445352837.821,1445352837.921,213.651,51.967,52.971,35.602,35.891,36.237
1445352837.921,1445352838.021,211.930,51.933,51.071,35.747,35.886,36.297
1445352838.021,1445352838.121,215.302,51.876,55.014,35.636,35.755,35.980
1445352838.121,1445352838.221,215.525,51.979,54.920,35.674,35.825,36.268
1445352838.221,1445352838.321,215.869,52.172,54.319,35.538,36.462,36.264
1445352838.321,1445352838.421,216.519,52.048,56.200,35.573,35.676,36.116
1445352838.421,1445352838.521,215.806,52.049,54.938,35.657,35.663,36.414
1445352838.521,1445352838.621,216.811,51.892,55.678,36.035,35.809,36.426
1445352838.621,1445352838.721,214.236,52.087,53.474,35.585,35.692,36.252
1445352838.721,1445352838.821,215.327,52.054,54.459,35.804,35.941,36.152
1445352838.821,1445352838.921,210.421,51.975,50.306,35.487,35.712,36.040
1445352838.921,1445352839.021,216.250,52.015,55.553,35.778,35.815,36.113
1445352839.021,1445352839.121,214.031,51.998,53.167,35.846,35.810,36.032
1445352839.121,1445352839.221,215.660,52.359,55.033,35.470,35.659,36.148
1445352839.221,1445352839.321,213.577,51.941,52.837,35.671,35.873,36.214
1445352839.321,1445352839.421,214.057,51.997,53.708,35.524,35.877,35.992
1445352839.421,1445352839.521,212.699,51.829,52.430,35.645,35.800,36.175
1445352839.521,1445352839.621,212.015,52.005,51.439,35.769,35.665,36.016
1445352839.621,1445352839.721,214.845,52.080,53.946,35.736,35.783,36.276
1445352839.721,1445352839.821,215.792,52.034,54.870,35.706,36.062,36.257
1445352839.821,1445352839.921,213.350,51.972,53.076,35.526,35.756,36.032
1445352839.921,1445352840.021,216.756,52.009,56.118,35.732,35.694,36.197
1445352840.021,1445352840.121,214.040,52.083,53.338,35.728,35.933,35.963
1445352840.121,1445352840.221,214.629,52.311,53.384,35.753,35.988,36.153
1445352840.221,1445352840.321,213.077,51.949,52.056,35.779,36.052,36.236
1445352840.321,1445352840.421,211.855,52.072,50.988,35.454,35.904,36.202
1445352840.421,1445352840.521,216.136,51.933,55.469,35.647,35.840,36.291
1445352840.521,1445352840.621,215.498,51.999,54.936,35.555,35.945,35.996
1445352840.621,1445352840.721,214.539,51.978,54.216,35.595,35.546,36.083
1445352840.721,1445352840.821,216.990,52.002,55.837,35.810,36.010,36.255
1445352840.821,1445352840.921,214.963,51.957,54.040,35.692,35.711,36.329
1445352840.921,1445352841.021,217.364,51.996,56.720,35.565,35.813,36.162
1445352841.021,1445352841.121,213.365,51.989,52.576,35.993,35.871,35.993
1445352841.121,1445352841.221,211.838,51.797,51.683,35.643,35.592,36.074
1445352841.221,1445352841.321,215.226,51.881,54.303,35.652,35.898,36.343
1445352841.321,1445352841.421,213.778,52.170,53.335,35.594,35.602,36.027
1445352841.421,1445352841.521,216.829,51.968,56.142,35.642,36.059,35.995
1445352841.521,1445352841.621,219.111,51.923,58.773,35.611,35.770,36.122
1445352841.621,1445352841.721,213.773,52.575,52.302,35.755,36.006,36.081
1445352841.721,1445352841.821,215.585,51.784,55.359,35.615,35.708,36.053
1445352841.821,1445352841.921,208.142,51.805,47.449,35.646,35.719,36.338
1445352841.921,1445352842.021,213.888,52.067,52.512,35.966,35.740,36.508
1445352842.021,1445352842.121,214.666,52.185,53.756,35.727,35.935,36.180
1445352842.121,1445352842.221,216.395,51.872,55.907,35.721,35.674,35.992
1445352842.221,1445352842.321,218.631,51.976,57.472,35.697,36.124,36.376
1445352842.321,1445352842.421,216.975,52.230,56.602,35.528,35.671,36.063
1445352842.421,1445352842.521,214.667,52.231,53.685,35.677,35.733,36.214
1445352842.521,1445352842.621,215.443,52.109,54.717,35.696,35.764,36.085
1445352842.621,1445352842.721,210.792,52.057,49.922,35.696,35.678,36.219
1445352842.721,1445352842.821,211.410,52.006,50.202,35.801,36.028,36.320
1445352842.821,1445352842.921,214.248,52.082,53.613,35.446,36.080,35.966
1445352842.921,1445352843.021,218.132,51.997,57.577,35.551,35.718,36.195
1445352843.021,1445352843.121,212.300,51.807,51.330,36.022,35.874,36.127
1445352843.121,1445352843.221,215.875,52.013,54.918,35.778,35.709,36.326
1445352843.221,1445352843.321,214.216,51.982,53.627,35.678,35.769,36.139
1445352843.321,1445352843.421,211.122,52.094,50.795,35.497,35.659,36.072
1445352843.421,1445352843.521,219.950,52.105,59.275,35.637,35.804,36.155
1445352843.521,1445352843.621,210.299,51.980,49.310,35.645,35.797,36.434
1445352843.621,1445352843.721,214.122,52.231,53.609,35.522,35.687,36.010
1445352843.721,1445352843.821,214.154,52.124,53.225,35.712,35.750,36.138
1445352843.821,1445352843.921,212.760,51.863,52.303,35.504,35.978,36.133
1445352843.921,1445352844.021,218.190,51.816,57.817,35.473,35.880,36.022
1445352844.021,1445352844.121,214.455,51.932,53.615,35.823,35.780,36.165
1445352844.121,1445352844.221,214.259,52.041,53.214,35.958,35.750,36.138
1445352844.221,1445352844.321,211.260,52.034,49.785,35.976,35.941,36.386
1445352844.321,1445352844.421,212.441,52.084,51.913,35.585,35.558,36.259
1445352844.421,1445352844.521,213.201,52.072,52.539,35.532,36.069,36.007
1445352844.521,1445352844.621,214.498,52.052,53.611,35.668,35.623,36.361
1445352844.621,1445352844.721,215.531,52.082,55.024,35.670,35.695,35.982
1445352844.721,1445352844.821,213.170,51.838,52.549,35.514,35.975,36.171
1445352844.821,1445352844.921,215.093,52.040,54.219,35.751,35.955,36.014
1445352844.921,1445352845.021,215.468,52.112,54.721,35.582,36.001,36.084
1445352845.021,1445352845.121,213.355,52.031,52.473,35.692,35.945,36.147
1445352845.121,1445352845.221,214.276,51.986,53.652,35.656,35.823,36.087
1445352845.221,1445352845.321,213.626,52.139,52.718,35.729,35.808,36.194
1445352845.321,1445352845.421,213.904,52.012,53.045,35.808,35.679,36.465
1445352845.421,1445352845.521,219.147,52.063,57.814,35.885,35.830,36.409
1445352845.521,1445352845.621,215.593,52.223,54.747,35.468,35.711,36.330
1445352845.621,1445352845.721,217.790,52.088,57.481,35.629,35.739,35.930
1445352845.721,1445352845.821,215.197,52.020,54.528,35.577,35.766,36.154
1445352845.821,1445352845.921,210.724,51.927,50.268,35.558,35.642,36.198
1445352845.921,1445352846.021,217.909,51.950,57.135,35.492,35.846,36.314
1445352846.021,1445352846.121,213.595,51.924,53.011,35.776,35.679,35.969
1445352846.121,1445352846.221,218.704,52.134,57.387,35.901,36.121,36.085
1445352846.221,1445352846.321,217.185,51.997,56.027,35.735,36.241,36.191
1445352846.321,1445352846.421,217.101,52.390,56.023,35.807,35.687,36.216
1445352846.421,1445352846.521,218.023,51.975,57.625,35.667,35.714,36.040
1445352846.521,1445352846.621,215.720,52.085,54.319,35.985,36.053,36.289
1445352846.621,1445352846.721,214.487,51.938,53.807,35.735,35.613,36.433
1445352846.721,1445352846.821,216.754,51.871,56.071,35.884,35.842,36.047
1445352846.821,1445352846.921,216.856,51.870,56.542,35.446,35.605,36.170
1445352846.921,1445352847.021,217.008,52.139,56.408,35.620,35.837,35.931
1445352847.021,1445352847.121,219.641,52.006,59.036,35.773,35.784,36.148
1445352847.121,1445352847.221,216.835,51.825,56.137,35.914,35.942,36.058
1445352847.221,1445352847.321,214.018,51.996,53.585,35.544,35.755,36.176
1445352847.321,1445352847.421,213.226,51.960,52.196,35.912,35.964,36.190
1445352847.421,1445352847.521,215.163,52.235,54.525,35.563,35.699,36.066
1445352847.521,1445352847.621,216.700,52.164,56.034,35.681,35.791,36.040
1445352847.621,1445352847.721,218.272,51.880,57.475,35.830,35.667,36.139
1445352847.721,1445352847.821,217.478,51.921,56.624,35.635,35.734,36.480
1445352847.821,1445352847.921,213.397,52.059,52.366,35.565,35.830,36.418
1445352847.921,1445352848.021,212.700,51.907,52.303,35.607,35.896,36.038
1445352848.021,1445352848.121,213.421,51.908,53.103,35.580,35.585,36.035
1445352848.121,1445352848.221,215.885,51.830,55.260,35.832,35.900,36.186
1445352848.221,1445352848.321,216.649,52.036,56.163,35.567,35.796,36.089
1445352848.321,1445352848.421,216.233,52.042,55.671,35.616,35.619,36.148
1445352848.421,1445352848.521,217.272,52.014,56.572,35.682,36.135,36.046
1445352848.521,1445352848.621,216.048,52.064,55.339,35.523,35.822,36.274
1445352848.621,1445352848.721,214.657,52.014,54.108,35.660,35.698,36.353
1445352848.721,1445352848.821,214.168,52.092,53.391,35.728,35.793,36.159
1445352848.821,1445352848.921,215.450,52.001,54.877,35.758,35.760,36.122
1445352848.921,1445352849.021,219.330,51.898,58.564,35.484,35.924,36.405
1445352849.021,1445352849.121,217.457,51.934,56.784,35.672,35.797,36.047
1445352849.121,1445352849.221,217.604,51.883,56.649,35.857,35.820,36.192
1445352849.221,1445352849.321,215.000,51.925,54.774,35.408,35.794,36.023
1445352849.321,1445352849.421,214.700,52.191,53.545,35.787,35.703,36.327
1445352849.421,1445352849.521,216.286,51.812,55.725,35.772,35.742,36.038
1445352849.521,1445352849.621,216.605,52.193,55.879,35.444,35.940,36.079
1445352849.621,1445352849.721,218.690,52.092,57.754,35.639,35.893,36.077
1445352849.721,1445352849.821,216.987,51.906,56.598,35.541,35.846,36.113
1445352849.821,1445352849.921,215.075,52.063,54.144,35.686,36.035,36.248
1445352849.921,1445352850.021,216.611,51.838,55.654,35.991,35.675,36.345
1445352850.021,1445352850.121,213.301,52.141,52.623,35.561,35.709,36.333
1445352850.121,1445352850.221,216.377,52.206,55.000,35.983,35.772,36.073
1445352850.221,1445352850.321,219.083,51.955,57.786,35.836,36.309,36.118
1445352850.321,1445352850.421,218.240,51.937,57.597,35.697,35.683,36.290
1445352850.421,1445352850.521,217.525,51.963,56.710,35.619,35.693,36.215
1445352850.521,1445352850.621,217.767,52.168,57.072,35.603,35.755,36.103
1445352850.621,1445352850.721,215.935,51.974,55.440,35.706,35.819,36.018
1445352850.721,1445352850.821,216.282,52.127,55.092,35.695,36.098,36.360
1445352850.821,1445352850.921,217.440,51.824,57.409,35.468,35.705,35.957
1445352850.921,1445352851.021,217.779,51.950,57.072,35.652,35.982,36.106
1445352851.021,1445352851.121,218.784,52.054,58.143,35.938,35.661,36.021
1445352851.121,1445352851.221,219.174,51.968,57.923,35.871,36.012,36.359
1445352851.221,1445352851.321,214.921,51.993,54.314,35.535,35.837,36.265
1445352851.321,1445352851.421,215.297,52.003,54.772,35.682,35.561,36.122
1445352851.421,1445352851.521,216.212,51.983,55.467,35.902,35.783,36.132
1445352851.521,1445352851.621,218.800,52.060,58.285,35.586,35.870,36.026
1445352851.621,1445352851.721,219.429,52.230,58.821,35.466,35.932,36.061
1445352851.721,1445352851.821,219.932,51.963,59.211,35.778,35.686,36.188
1445352851.821,1445352851.921,217.156,52.222,56.020,35.709,36.099,36.115
1445352851.921,1445352852.021,220.292,52.267,59.508,35.530,35.811,36.125
1445352852.021,1445352852.121,216.867,52.138,56.262,35.560,35.715,36.107
1445352852.121,1445352852.221,216.671,51.864,55.870,35.899,35.689,36.098
1445352852.221,1445352852.321,215.614,52.016,54.325,36.000,35.911,36.259
1445352852.321,1445352852.421,218.286,52.061,57.362,35.770,35.626,36.364
1445352852.421,1445352852.521,215.988,52.056,55.532,35.575,35.768,36.058
1445352852.521,1445352852.621,215.336,52.009,54.833,35.683,35.745,36.041
1445352852.621,1445352852.721,216.034,51.963,55.649,35.537,35.759,36.000
1445352852.721,1445352852.821,214.482,51.997,53.864,35.630,35.686,36.260
1445352852.821,1445352852.921,214.390,52.014,53.733,35.547,35.727,36.267
1445352852.921,1445352853.021,218.051,52.120,56.881,35.566,35.983,36.149
1445352853.021,1445352853.121,217.273,52.094,56.412,35.628,35.939,35.977
1445352853.121,1445352853.221,217.696,51.822,57.467,35.650,35.691,36.149
1445352853.221,1445352853.321,216.376,52.091,55.165,35.735,36.103,36.219
1445352853.321,1445352853.421,214.505,52.139,54.090,35.548,35.511,36.197
1445352853.421,1445352853.521,215.690,52.011,54.560,35.941,35.751,36.449
1445352853.521,1445352853.621,215.144,51.857,54.357,35.826,35.777,36.286
1445352853.621,1445352853.721,216.598,52.021,56.003,35.522,35.708,36.303
1445352853.721,1445352853.821,216.748,52.042,56.055,35.652,35.771,36.016
1445352853.821,1445352853.921,214.130,51.872,53.443,35.569,35.752,36.363
1445352853.921,1445352854.021,216.270,52.043,55.644,35.517,35.733,36.277
1445352854.021,1445352854.121,214.778,51.900,54.304,35.598,35.858,36.034
1445352854.121,1445352854.221,216.296,52.301,54.873,35.882,35.927,36.145
1445352854.221,1445352854.321,217.150,52.068,55.858,35.567,36.433,36.073
1445352854.321,1445352854.421,214.932,51.923,54.616,35.471,35.763,36.067
1445352854.421,1445352854.521,217.235,51.891,56.908,35.631,35.624,36.188
1445352854.521,1445352854.621,218.884,51.964,57.948,35.917,35.873,36.191
1445352854.621,1445352854.721,219.918,52.015,58.823,36.009,35.709,36.318
1445352854.721,1445352854.821,212.802,51.916,52.453,35.566,35.759,36.068
1445352854.821,1445352854.921,215.458,52.032,54.203,35.739,36.105,36.350
1445352854.921,1445352855.021,212.895,52.176,52.429,35.601,35.787,36.091
1445352855.021,1445352855.121,216.709,52.281,56.152,35.686,35.648,36.076
1445352855.121,1445352855.221,215.747,52.149,54.861,35.556,35.834,36.101
1445352855.221,1445352855.321,219.342,51.931,58.651,35.645,35.986,36.119
1445352855.321,1445352855.421,216.717,51.906,55.891,35.587,36.035,36.211
1445352855.421,1445352855.521,216.226,51.991,55.373,35.667,35.718,36.377
1445352855.521,1445352855.621,216.168,52.067,55.547,35.675,35.702,35.990
1445352855.621,1445352855.721,216.482,52.365,54.998,35.812,35.827,36.382
1445352855.721,1445352855.821,216.765,51.840,56.041,35.758,35.701,36.325
1445352855.821,1445352855.921,218.478,51.882,58.143,35.534,35.755,36.019
1445352855.921,1445352856.021,217.768,51.962,57.243,35.593,35.754,36.123
